complaint_id,customer_id,complaint_date,product,sub_product,issue,sub_issue,complaint_channel,customer_age,customer_segment,geography,account_tenure_months,transaction_frequency,monthly_spend,complaint_text,response_date,resolution_date,resolution_status,resolution_type,escalation_flag,satisfaction_score,agent_team,resolution_time_days,sla_breach_flag,repeat_complaint_flag,severity_level
CXP-2024-00190,CUST-10196,2025-03-05 16:53:00,Credit Card,Platinum Rewards Card,Billing & Fee Dispute,Annual fee charged unexpectedly,Web Portal,41,Mass Market,Midwest,84,24,2374.23,Extremely frustrated with the annual fee charged unexpectedly on my Platinum Rewards Card. This has happened multiple times and customer support failed to resolve it promptly.,2025-03-06 09:53:00,2025-03-09 03:53:00,Closed with Non-Monetary Relief,Full Refund,0,3.0,Billing Services,3.46,0,0,LOW
CXP-2024-00133,CUST-10196,2025-12-06 20:25:00,Savings Account,Money Market Account,Account Maintenance,Joint owner addition delayed,Phone / Contact Center,41,Mass Market,Midwest,84,24,2374.23,I am writing regarding my Money Market Account account. I encountered a severe joint owner addition delayed on 2025-12-06. I tried resolving this via Phone / Contact Center but the service was disappointing.,2025-12-07 05:25:00,2025-12-11 04:25:00,Closed with Non-Monetary Relief,Statement Credit,0,5.0,Tier 1 General,4.33,0,0,MEDIUM
CXP-2024-00018,CUST-10197,2024-04-03 19:55:00,Digital Banking,Web Online Portal,Mobile App Access/Outage,Two-factor authentication SMS delayed,Branch,38,High Net Worth,Southwest,12,62,8516.7,Extremely frustrated with the two-factor authentication sms delayed on my Web Online Portal. This has happened multiple times and customer support failed to resolve it promptly.,2024-04-04 17:55:00,2024-04-04 20:55:00,Closed with Explanation,Dispute Denied,0,5.0,Digital Tech Support,1.04,0,0,LOW
CXP-2024-00437,CUST-10197,2024-08-20 15:11:00,Savings Account,Money Market Account,Interest Rate Dispute,Promotional APY rate dropped early,Web Portal,38,High Net Worth,Southwest,12,62,8516.7,Filing a formal complaint about promotional apy rate dropped early. Resolution has taken too long and I am considering closing my account.,2024-08-21 02:11:00,2024-08-23 20:11:00,Closed with Explanation,Policy Explanation,0,3.0,Tier 1 General,3.21,0,0,LOW
CXP-2024-00101,CUST-10199,2024-05-14 16:24:00,Savings Account,High Yield Savings,Interest Rate Dispute,Interest payout missing for month,Phone / Contact Center,45,Mass Market,Southeast,8,11,1993.65,I am writing regarding my High Yield Savings account. I encountered a severe interest payout missing for month on 2024-05-14. I tried resolving this via Phone / Contact Center but the service was disappointing.,2024-05-15 05:24:00,2024-05-15 19:24:00,Closed with Explanation,Policy Explanation,0,5.0,Tier 1 General,1.12,0,0,LOW
CXP-2024-00384,CUST-10199,2024-07-14 10:13:00,Savings Account,High Yield Savings,Account Maintenance,Monthly maintenance fee assessed despite minimum balance,Web Portal,45,Mass Market,Southeast,8,11,1993.65,Extremely frustrated with the monthly maintenance fee assessed despite minimum balance on my High Yield Savings. This has happened multiple times and customer support failed to resolve it promptly.,2024-07-15 00:13:00,2024-07-15 12:13:00,Closed with Monetary Relief,Full Refund,0,5.0,Tier 1 General,1.08,0,1,HIGH
CXP-2024-00253,CUST-10199,2024-10-18 08:20:00,Personal Loans,Debt Consolidation Loan,Interest Rate Dispute,Prepayment penalty charged unfairly,Phone / Contact Center,45,Mass Market,Southeast,8,11,1993.65,Urgent issue: Prepayment penalty charged unfairly regarding Personal Loans. I request an immediate refund and resolution. My account tenure is 8 months and I expect better service.,2024-10-18 14:20:00,2024-10-22 09:20:00,Closed with Non-Monetary Relief,Fee Waived,0,3.0,Tier 1 General,4.04,0,0,MEDIUM
CXP-2024-00396,CUST-10199,2025-09-17 16:02:00,Savings Account,Money Market Account,Account Maintenance,Paper statement fee dispute,Web Portal,45,Mass Market,Southeast,8,11,1993.65,I am writing regarding my Money Market Account account. I encountered a severe paper statement fee dispute on 2025-09-17. I tried resolving this via Web Portal but the service was disappointing.,2025-09-17 18:02:00,2025-09-21 02:02:00,Closed with Explanation,Policy Explanation,0,1.0,Tier 1 General,3.42,0,0,LOW
CXP-2024-00241,CUST-10200,2024-05-31 17:29:00,Credit Card,Travel Elite Card,Credit Line Decrease,Credit limit reduced without clear reason,Mobile App,39,Premium Cardholder,Southeast,46,20,3979.07,I am writing regarding my Travel Elite Card account. I encountered a severe credit limit reduced without clear reason on 2024-05-31. I tried resolving this via Mobile App but the service was disappointing.,2024-06-01 04:29:00,2024-06-02 18:29:00,Closed with Monetary Relief,Fee Waived,0,4.0,Tier 1 General,2.04,0,0,LOW
CXP-2024-00432,CUST-10200,2025-09-25 16:51:00,Personal Loans,Emergency Express Loan,Loan Payoff & Closing,Title release delayed post payment,Web Portal,39,Premium Cardholder,Southeast,46,20,3979.07,No complaint narrative provided.,2025-09-25 18:51:00,2025-10-03 22:51:00,Closed with Monetary Relief,Statement Credit,1,3.0,Tier 2 Escalations,8.25,1,0,CRITICAL
CXP-2024-00457,CUST-10201,2024-01-29 14:40:00,Credit Card,Travel Elite Card,Credit Line Decrease,Requested limit increase denied,Mobile App,34,Mass Market,Midwest,55,12,1376.32,Extremely frustrated with the requested limit increase denied on my Travel Elite Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-01-30 11:40:00,2024-01-30 18:40:00,Closed with Monetary Relief,Statement Credit,0,4.0,Tier 1 General,1.17,0,0,LOW
CXP-2024-00416,CUST-10201,2024-03-28 17:12:00,Credit Card,Cash Back Preferred,Fraud & Unauthorized Transaction,Unrecognized charge at foreign merchant,Phone / Contact Center,34,Mass Market,Midwest,55,12,1376.32,Urgent issue: Unrecognized charge at foreign merchant regarding Credit Card. I request an immediate refund and resolution. My account tenure is 55 months and I expect better service.,2024-03-28 22:12:00,2024-04-05 21:12:00,Closed with Monetary Relief,Fee Waived,1,1.0,Tier 2 Escalations,8.17,1,1,CRITICAL
CXP-2024-00372,CUST-10201,2025-06-04 11:15:00,Credit Card,Basic Credit Card,Rewards Redemption Failure,Points failed to credit after promotion,Mobile App,34,Mass Market,Midwest,55,12,1376.32,Disputed charge and points failed to credit after promotion on Basic Credit Card. The app crashed and agent on phone was unable to waive fees.,2025-06-04 20:15:00,2025-06-06 18:15:00,Closed with Non-Monetary Relief,Full Refund,0,4.0,Tier 1 General,2.29,0,0,LOW
CXP-2024-00463,CUST-10202,2025-02-11 20:35:00,Credit Card,Cash Back Preferred,Credit Line Decrease,Credit score drop notification error,Phone / Contact Center,47,High Net Worth,Southwest,4,68,11265.26,Filing a formal complaint about credit score drop notification error. Resolution has taken too long and I am considering closing my account.,2025-02-12 01:35:00,2025-02-17 04:35:00,Closed with Non-Monetary Relief,Full Refund,0,2.0,Tier 1 General,5.33,1,0,MEDIUM
CXP-2024-00338,CUST-10203,2025-10-14 12:26:00,Savings Account,High Yield Savings,Account Maintenance,Joint owner addition delayed,Web Portal,32,Mass Market,Northeast,34,10,2312.33,No complaint narrative provided.,2025-10-14 19:26:00,2025-10-21 15:26:00,Closed with Explanation,Policy Explanation,0,4.0,Tier 1 General,7.12,1,0,MEDIUM
CXP-2024-00055,CUST-10204,2025-06-25 10:42:00,Digital Banking,Mobile App iOS,Digital Dispute Tool Error,Document upload failing for chargeback,Phone / Contact Center,44,Emerging Wealth,Northeast,49,20,3056.62,Extremely frustrated with the document upload failing for chargeback on my Mobile App iOS. This has happened multiple times and customer support failed to resolve it promptly.,2025-06-25 19:42:00,2025-06-30 17:42:00,Closed with Explanation,Policy Explanation,0,5.0,Digital Tech Support,5.29,1,0,MEDIUM
CXP-2024-00403,CUST-10204,2025-07-11 18:05:00,Credit Card,Cash Back Preferred,Fraud & Unauthorized Transaction,Phishing transaction alert,Web Portal,44,Emerging Wealth,Northeast,49,20,3056.62,Urgent issue: Phishing transaction alert regarding Credit Card. I request an immediate refund and resolution. My account tenure is 49 months and I expect better service.,2025-07-11 22:05:00,2025-07-14 04:05:00,Closed with Explanation,Policy Explanation,0,3.0,Fraud Ops,2.42,0,1,HIGH
CXP-2024-00016,CUST-10204,2025-09-10 16:44:00,Credit Card,Basic Credit Card,Billing & Fee Dispute,Late fee charged despite on-time payment,Phone / Contact Center,44,Emerging Wealth,Northeast,49,20,3056.62,Urgent issue: Late fee charged despite on-time payment regarding Credit Card. I request an immediate refund and resolution. My account tenure is 49 months and I expect better service.,2025-09-10 19:44:00,2025-09-15 01:44:00,Closed with Explanation,Policy Explanation,0,3.0,Billing Services,4.38,0,1,HIGH
CXP-2024-00310,CUST-10207,2024-12-18 10:35:00,Digital Banking,Mobile App iOS,Security & Credentials,Account locked after password reset,Web Portal,34,Emerging Wealth,Southwest,128,28,5284.6,Extremely frustrated with the account locked after password reset on my Mobile App iOS. This has happened multiple times and customer support failed to resolve it promptly.,2024-12-18 17:35:00,2024-12-19 11:35:00,Closed with Non-Monetary Relief,Statement Credit,0,4.0,Digital Tech Support,1.04,0,0,LOW
CXP-2024-00076,CUST-10208,2024-01-14 11:05:00,Digital Banking,Mobile App Android,Mobile App Access/Outage,Session timeout during transfer,Web Portal,50,Mass Market,Midwest,9,18,2119.59,Urgent issue: Session timeout during transfer regarding Digital Banking. I request an immediate refund and resolution. My account tenure is 9 months and I expect better service.,2024-01-14 19:05:00,2024-01-17 22:05:00,Closed with Monetary Relief,Full Refund,0,1.0,Digital Tech Support,3.46,0,0,LOW
CXP-2024-00270,CUST-10208,2024-06-29 09:12:00,Digital Banking,Web Online Portal,Digital Dispute Tool Error,Document upload failing for chargeback,Web Portal,50,Mass Market,Midwest,9,18,2119.59,Disputed charge and document upload failing for chargeback on Web Online Portal. The app crashed and agent on phone was unable to waive fees.,2024-06-29 17:12:00,2024-07-12 16:12:00,Closed with Monetary Relief,Statement Credit,1,1.0,Tier 2 Escalations,13.29,1,0,CRITICAL
CXP-2024-00494,CUST-10209,2024-09-16 08:00:00,Credit Card,Cash Back Preferred,Fraud & Unauthorized Transaction,Phishing transaction alert,Mobile App,43,Emerging Wealth,Midwest,98,28,4325.84,Disputed charge and phishing transaction alert on Cash Back Preferred. The app crashed and agent on phone was unable to waive fees.,2024-09-16 18:00:00,2024-09-17 15:00:00,Closed with Explanation,Dispute Denied,0,5.0,Fraud Ops,1.29,0,0,HIGH
CXP-2024-00012,CUST-10210,2024-12-20 08:40:00,Credit Card,Travel Elite Card,Interest Rate Dispute,Balance transfer fee dispute,Phone / Contact Center,40,Mass Market,Southwest,51,15,2245.42,Extremely frustrated with the balance transfer fee dispute on my Travel Elite Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-12-20 15:40:00,2024-12-22 11:40:00,Closed with Monetary Relief,Statement Credit,0,3.0,Tier 1 General,2.12,0,0,LOW
CXP-2024-00007,CUST-10210,2025-09-20 14:57:00,Savings Account,Money Market Account,Account Maintenance,Joint owner addition delayed,Branch,40,Mass Market,Southwest,51,15,2245.42,Filing a formal complaint about joint owner addition delayed. Resolution has taken too long and I am considering closing my account.,2025-09-21 13:57:00,2025-09-22 00:57:00,Closed with Non-Monetary Relief,Fee Waived,0,5.0,Tier 1 General,1.42,0,0,LOW
CXP-2024-00028,CUST-10211,2024-05-26 17:55:00,Savings Account,Certificate of Deposit (CD),Transfer & Withdrawal Limits,ACH transfer failed without notification,Web Portal,30,Premium Cardholder,Southwest,21,41,6156.69,Extremely frustrated with the ach transfer failed without notification on my Certificate of Deposit (CD). This has happened multiple times and customer support failed to resolve it promptly.,2024-05-26 23:55:00,2024-05-29 03:55:00,Closed with Non-Monetary Relief,Fee Waived,0,5.0,Tier 1 General,2.42,0,0,LOW
CXP-2024-00381,CUST-10211,2024-07-29 15:56:00,Credit Card,Travel Elite Card,Interest Rate Dispute,APR increased without prior notification,Web Portal,30,Premium Cardholder,Southwest,21,41,6156.69,Extremely frustrated with the apr increased without prior notification on my Travel Elite Card. This has happened multiple times and customer support failed to resolve it promptly.,2024-07-30 01:56:00,2024-08-02 02:56:00,Closed with Explanation,Dispute Denied,0,1.0,Tier 1 General,3.46,0,1,HIGH
CXP-2024-00315,CUST-10212,2024-05-22 08:30:00,Credit Card,Travel Elite Card,Credit Line Decrease,Requested limit increase denied,Mobile App,34,Premium Cardholder,Southeast,63,38,5546.8,I am writing regarding my Travel Elite Card account. I encountered a severe requested limit increase denied on 2024-05-22. I tried resolving this via Mobile App but the service was disappointing.,2024-05-22 11:30:00,2024-05-27 13:30:00,Closed with Explanation,Policy Explanation,0,2.0,Tier 1 General,5.21,1,0,MEDIUM
CXP-2024-00244,CUST-10213,2024-03-13 16:53:00,Personal Loans,Emergency Express Loan,Loan Payoff & Closing,Title release delayed post payment,Mobile App,37,Mass Market,Southeast,112,25,2226.91,Urgent issue: Title release delayed post payment regarding Personal Loans. I request an immediate refund and resolution. My account tenure is 112 months and I expect better service.,2024-03-14 10:53:00,2024-03-16 20:53:00,Closed with Non-Monetary Relief,Fee Waived,0,4.0,Tier 1 General,3.17,0,0,LOW
CXP-2024-00350,CUST-10213,2024-04-28 08:43:00,Savings Account,Money Market Account,Account Maintenance,Paper statement fee dispute,Web Portal,37,Mass Market,Southeast,112,25,2226.91,Extremely frustrated with the paper statement fee dispute on my Money Market Account. This has happened multiple times and customer support failed to resolve it promptly.,2024-04-28 13:43:00,2024-04-30 09:43:00,Closed with Explanation,Policy Explanation,0,4.0,Tier 1 General,2.04,0,1,HIGH
CXP-2024-00428,CUST-10214,2024-02-16 18:35:00,Savings Account,Certificate of Deposit (CD),Account Maintenance,Monthly maintenance fee assessed despite minimum balance,Phone / Contact Center,43,Emerging Wealth,Midwest,30,18,3174.21,Disputed charge and monthly maintenance fee assessed despite minimum balance on Certificate of Deposit (CD). The app crashed and agent on phone was unable to waive fees.,2024-02-17 14:35:00,2024-02-20 04:35:00,Closed with Non-Monetary Relief,Full Refund,0,3.0,Tier 1 General,3.42,0,0,LOW
CXP-2024-00358,CUST-10214,2024-06-21 18:44:00,Personal Loans,Unsecured Fixed Loan,Loan Payoff & Closing,Title release delayed post payment,Branch,43,Emerging Wealth,Midwest,30,18,3174.21,Urgent issue: Title release delayed post payment regarding Personal Loans. I request an immediate refund and resolution. My account tenure is 30 months and I expect better service.,2024-06-22 08:44:00,2024-06-25 06:44:00,Closed with Non-Monetary Relief,Statement Credit,0,2.0,Tier 1 General,3.5,0,0,LOW
CXP-2024-00067,CUST-10215,2024-09-15 16:07:00,Credit Card,Travel Elite Card,Rewards Redemption Failure,Cashback balance calculation error,Web Portal,55,Emerging Wealth,Southeast,17,13,3731.87,Urgent issue: Cashback balance calculation error regarding Credit Card. I request an immediate refund and resolution. My account tenure is 17 months and I expect better service.,2024-09-16 01:07:00,2024-09-20 17:07:00,Closed with Non-Monetary Relief,Statement Credit,0,4.0,Tier 1 General,5.04,1,0,MEDIUM
CXP-2024-00179,CUST-10215,2025-12-30 14:08:00,Personal Loans,Emergency Express Loan,Billing & Fee Dispute,Payment processing delay causing late status,Phone / Contact Center,55,Emerging Wealth,Southeast,17,13,3731.87,I am writing regarding my Emergency Express Loan account. I encountered a severe payment processing delay causing late status on 2025-12-30. I tried resolving this via Phone / Contact Center but the service was disappointing.,2025-12-31 00:08:00,2025-12-31 17:08:00,Closed with Monetary Relief,Fee Waived,0,4.0,Billing Services,1.12,0,0,LOW
CXP-2024-00477,CUST-10216,2024-05-09 15:50:00,Digital Banking,Mobile App Android,Digital Dispute Tool Error,Dispute submission button unresponsive,Web Portal,64,Mass Market,Northeast,53,13,1582.11,Filing a formal complaint about dispute submission button unresponsive. Resolution has taken too long and I am considering closing my account.,2024-05-09 19:50:00,2024-05-11 03:50:00,Closed with Non-Monetary Relief,Fee Waived,0,4.0,Digital Tech Support,1.5,0,0,LOW
